,Date,Total Fossil Fuels Production,Nuclear Electric Power Production,Total Renewable Energy Production,Total Primary Energy Production,Primary Energy Imports,Primary Energy Exports,Primary Energy Net Imports,Primary Energy Stock Change and Other,Total Fossil Fuels Consumption,Nuclear Electric Power Consumption,Total Renewable Energy Consumption,Total Primary Energy Consumption,Year,Self_Sufficiency_Ratio,Net Energy Movement,Renewable Energy Ratio,Fossil Fuel Dependency,Nuclear Energy Share
120,1983-01-31,4.702314,0.273422,0.562279,5.538015,0.921274,0.299176,0.622098,0.74739,6.062504,0.273422,0.562279,6.907502,1983,0.8017391815449347,0.622098,0.10153078314161301,0.877669525104734,0.049371841715849456
121,1983-02-28,4.289048,0.242067,0.523276,5.05439,0.710558,0.262163,0.448395,0.562861,5.290891,0.242067,0.523276,6.065647,1983,0.8332812641421433,0.44839500000000004,0.10352901141384024,0.8722714988194994,0.047892426187927724
122,1983-03-31,4.665589,0.260523,0.572853,5.498964,0.76137,0.316061,0.445309,0.487597,5.58921,0.260523,0.572853,6.431871,1983,0.8549555797994083,0.445309,0.1041747136369687,0.8689866447881184,0.047376742237265054
123,1983-04-30,4.434922,0.243561,0.561458,5.23994,0.908755,0.310203,0.598553,0.031185,5.055553,0.243561,0.561458,5.869679,1983,0.8927132131075652,0.598552,0.10714970018740673,0.8612997405820659,0.046481639102737816
124,1983-05-31,4.490949,0.240465,0.581741,5.313155,0.98575,0.343613,0.642137,-0.262568,4.862973,0.240465,0.581741,5.692724,1983,0.9333238358297363,0.642137,0.10949068867744305,0.854243592347003,0.045258419903051954
125,1983-06-30,4.370639,0.263376,0.569493,5.203508,0.996939,0.331364,0.665575,-0.191096,4.836114,0.263376,0.569493,5.677988,1983,0.9164351879574244,0.665575,0.10944405197416819,0.8517302255658167,0.05061508505415961
126,1983-07-31,4.325726,0.279191,0.550993,5.155909,1.101022,0.271255,0.829766,-0.044353,5.100754,0.279191,0.550993,5.941322,1983,0.8678050104000423,0.8297669999999999,0.10686631591054069,0.8585217229431429,0.05414971443444793
127,1983-08-31,4.710642,0.285725,0.528288,5.524655,1.174792,0.34676,0.828032,-0.224057,5.303409,0.285725,0.528288,6.128631,1983,0.901450095461776,0.8280320000000001,0.09562370862976964,0.8653497004469677,0.05171816158656061
128,1983-09-30,4.546845,0.272705,0.476173,5.295724,1.146221,0.322919,0.823301,-0.419217,4.938737,0.272705,0.476173,5.699808,1983,0.9291056821563112,0.823302,0.08991650622275632,0.8664742742211667,0.05149531962013126
129,1983-10-31,4.699021,0.281314,0.474251,5.454585,1.024738,0.323607,0.70113,-0.454264,4.933914,0.281314,0.474251,5.701452,1983,0.9567010298429243,0.701131,0.0869453863126159,0.865378503581193,0.051573859422852524
130,1983-11-30,4.57485,0.272735,0.507035,5.354621,0.996576,0.277961,0.718614,-0.137634,5.145302,0.272735,0.507035,5.935601,1983,0.9021194315453481,0.718615,0.09469110885719083,0.866854426367271,0.050934510584409246
131,1983-12-31,4.557628,0.287465,0.587773,5.432865,1.023809,0.287847,0.735962,0.69453,5.977512,0.287465,0.587773,6.863357,1983,0.7915754637271527,0.735962,0.10818840519688967,0.8709312367111314,0.05291222955107481
132,1984-01-31,4.974302,0.317844,0.570081,5.862227,1.078119,0.244738,0.833381,0.958467,6.755532,0.317844,0.570081,7.654075,1984,0.7658962056159627,0.833381,0.09724649011374005,0.8826059321341899,0.05421898537876477
133,1984-02-29,4.770232,0.308326,0.535239,5.613797,1.030642,0.217414,0.813228,0.196071,5.770207,0.308326,0.535239,6.623097,1984,0.8476090566090154,0.8132280000000001,0.09534349033283535,0.8712248967514745,0.05492289799577719
134,1984-03-31,5.060365,0.296499,0.57904,5.935904,1.026372,0.313676,0.712695,0.210073,5.973514,0.296499,0.57904,6.858673,1984,0.8654595429757331,0.712696,0.09754874741909574,0.8709431110070418,0.049950100271163415
135,1984-04-30,4.813677,0.262738,0.566019,5.642434,1.013233,0.324792,0.688441,-0.060419,5.431746,0.262738,0.566019,6.270456,1984,0.8998442856468493,0.6884410000000001,0.10031468688867252,0.8662441774569505,0.04656465631675976
136,1984-05-31,5.066725,0.280471,0.593504,5.940699,1.146603,0.363003,0.783599,-0.553537,5.286097,0.280471,0.593504,6.170762,1984,0.9627172462655342,0.7836000000000001,0.0999047418494019,0.8566360199923445,0.04721178433716302
137,1984-06-30,4.841043,0.274321,0.553321,5.668685,1.017653,0.364921,0.652732,-0.294932,5.188581,0.274321,0.553321,6.026485,1984,0.940628741297788,0.6527319999999999,0.09761011592635681,0.8609630655348848,0.04839235201814883
138,1984-07-31,4.924416,0.306687,0.547618,5.778721,1.039496,0.324437,0.715059,-0.338267,5.288875,0.306687,0.547618,6.155513,1984,0.9387878800678351,0.715059,0.09476456814578867,0.8592094598776738,0.05307177833987832
139,1984-08-31,5.242373,0.319793,0.524053,6.086219,0.973125,0.357832,0.615294,-0.378398,5.46417,0.319793,0.524053,6.323114,1984,0.9625350736994461,0.6152930000000001,0.08610485426173459,0.864158071481868,0.0525437878590961
140,1984-09-30,4.889833,0.316027,0.47091,5.67677,0.979169,0.353487,0.625682,-0.541275,4.961915,0.316027,0.47091,5.761176,1984,0.98534917176632,0.625682,0.08295386284806325,0.8612677342264844,0.055670213871620654
141,1984-10-31,4.800286,0.268621,0.47962,5.548527,1.113921,0.293857,0.820063,-0.407618,5.19925,0.268621,0.47962,5.960973,1984,0.9308089467944243,0.8200639999999999,0.08644095991602817,0.8722149890630272,0.04841302925983779
142,1984-11-30,4.636625,0.266462,0.48611,5.389197,1.062052,0.268968,0.793083,-0.081487,5.337341,0.266462,0.48611,6.100793,1984,0.883360081222228,0.793084,0.0902008221261906,0.8748602025998915,0.049443729743039636
143,1984-12-31,4.789315,0.334742,0.532347,5.656405,0.990343,0.359021,0.631322,0.378709,5.788606,0.334742,0.532347,6.666436,1984,0.8484901077577285,0.6313219999999999,0.09411401764901912,0.8683209439046591,0.059179284368781934
144,1985-01-31,4.868823,0.384371,0.555205,5.808399,0.90482,0.303303,0.601517,0.967338,6.42789,0.384371,0.555205,7.377254,1985,0.7873388933063712,0.601517,0.09558658074281742,0.871312008506146,0.06617503377436709
145,1985-02-28,4.573561,0.32729,0.511838,5.412689,0.73896,0.30413,0.43483,1.032745,6.03303,0.32729,0.511838,6.880264,1985,0.7866978650819213,0.43482999999999994,0.09456261019245701,0.8768602483858178,0.06046717260127083
146,1985-03-31,4.985737,0.32972,0.525002,5.840459,0.938271,0.311093,0.627179,0.109915,5.710393,0.32972,0.525002,6.577553,1985,0.8879379611232323,0.627178,0.08989053771287496,0.8681637380953069,0.05645446702048589
147,1985-04-30,4.80526,0.28104,0.512937,5.599237,1.009283,0.32678,0.682503,-0.17561,5.302405,0.28104,0.512937,6.10613,1985,0.9169862089408511,0.6825029999999999,0.09160837449816824,0.8683740765427529,0.05019255302106341
148,1985-05-31,4.906735,0.304823,0.542968,5.754526,1.120084,0.378169,0.741914,-0.491088,5.146409,0.304823,0.542968,6.005352,1985,0.9582329228994404,0.7419150000000001,0.09435494774026566,0.8569704157225089,0.05297100056546795
149,1985-06-30,4.670048,0.32755,0.50733,5.504928,0.932317,0.337928,0.594389,-0.218837,5.033449,0.32755,0.50733,5.88048,1985,0.9361358256468858,0.594389,0.0921592434996425,0.8559588673033494,0.05950123235035954
150,1985-07-31,4.656111,0.373727,0.489577,5.519414,0.962098,0.324699,0.6374,0.030629,5.309635,0.373727,0.489577,6.187443,1985,0.8920347225824949,0.637399,0.08870090194357588,0.8581307334871611,0.06771135486484615
151,1985-08-31,4.85715,0.369775,0.475912,5.702836,0.924128,0.416556,0.507572,0.046579,5.395869,0.369775,0.475912,6.256987,1985,0.911434848753881,0.5075719999999999,0.08345181239649888,0.8623749737693239,0.06484054600202427
152,1985-09-30,4.673938,0.366541,0.454274,5.494752,0.937626,0.362598,0.575029,-0.310781,4.925617,0.366541,0.454274,5.759,1985,0.9541156450772703,0.575028,0.08267415890653482,0.8552903281819759,0.06670746923610019
153,1985-10-31,4.929382,0.331461,0.475406,5.736249,1.003525,0.362454,0.641071,-0.351075,5.207793,0.331461,0.475406,6.026246,1985,0.9518776697798264,0.641071,0.08287750409718965,0.864185265586569,0.0577835794785059
154,1985-11-30,4.63135,0.320428,0.499606,5.451384,1.145918,0.403539,0.742379,-0.134645,5.228088,0.320428,0.499606,6.059118,1985,0.8996992631600838,0.742379,0.09164755225462011,0.8628463746703728,0.058779201758672656
155,1985-12-31,4.943628,0.358837,0.53396,5.836425,1.163543,0.36493,0.798614,0.584066,6.315121,0.358837,0.53396,7.219105,1985,0.8084693324172457,0.798613,0.09148751161884201,0.8747789372782361,0.06148232865152898
156,1986-01-31,5.143178,0.383159,0.486064,6.012402,1.118689,0.31788,0.800809,0.582336,6.514033,0.383159,0.486064,7.395548,1986,0.8129758606123576,0.8008090000000001,0.0808435630219004,0.8808046408460874,0.06372810733547092
157,1986-02-28,4.634737,0.346156,0.479122,5.460015,0.850971,0.285113,0.565858,0.594526,5.785886,0.346156,0.479122,6.620399,1986,0.8247259719542585,0.565858,0.08775104097699364,0.873948231821073,0.06339836062721439
158,1986-03-31,4.965916,0.325549,0.558538,5.850002,0.918255,0.305316,0.612939,0.313024,5.883728,0.325549,0.558538,6.775964,1986,0.8633460862542953,0.6129390000000001,0.09547654855502613,0.8683233854253062,0.05564938268397173
159,1986-04-30,4.664471,0.322413,0.539897,5.526781,1.007339,0.376285,0.631055,-0.048284,5.239137,0.322413,0.539897,6.109551,1986,0.9046132850024494,0.631054,0.09768742419864293,0.8575322474597561,0.058336489178782376
160,1986-05-31,4.70561,0.337725,0.545072,5.588407,1.219801,0.362502,0.8573,-0.346323,5.206938,0.337725,0.545072,6.099383,1986,0.9162249689845677,0.8572989999999999,0.09753620307182351,0.8536827413526908,0.06043314311216058
161,1986-06-30,4.537852,0.331481,0.527412,5.396746,1.255401,0.313467,0.941933,-0.322853,5.147695,0.331481,0.527412,6.015826,1986,0.8970914384824296,0.941934,0.09772777892455935,0.8556921360424986,0.061422383043411716
162,1986-07-31,4.536041,0.379718,0.513292,5.429051,1.314651,0.336621,0.97803,-0.052872,5.451039,0.379718,0.513292,6.354208,1986,0.8544024684114843,0.97803,0.09454543713072505,0.8578628524593466,0.06994187381919971
163,1986-08-31,4.667907,0.396534,0.482847,5.547289,1.360371,0.372569,0.987802,-0.31139,5.331362,0.396534,0.482847,6.223701,1986,0.8913167583082799,0.9878020000000001,0.08704197672052061,0.8566224502108954,0.07148248450729716
164,1986-09-30,4.511383,0.387113,0.472114,5.37061,1.309332,0.34579,0.963542,-0.515514,4.947904,0.387113,0.472114,5.818638,1986,0.923001224685227,0.9635419999999999,0.08790696028942709,0.8503543269060561,0.072079894090243
165,1986-10-31,4.768518,0.383103,0.482113,5.633734,1.243122,0.348583,0.894539,-0.488362,5.164399,0.383103,0.482113,6.039911,1986,0.9327511613995636,0.8945390000000001,0.08557610281209586,0.8550455462009292,0.06800161313970451
166,1986-11-30,4.591745,0.369674,0.492321,5.45374,1.239755,0.32966,0.910095,-0.24457,5.247547,0.369674,0.492321,6.119265,1986,0.8912410232274627,0.9100949999999999,0.09027218019194168,0.8575453097716801,0.06778357604139545
167,1986-12-31,4.811648,0.417484,0.532346,5.761479,1.313714,0.327693,0.986021,0.279762,6.066258,0.417484,0.532346,7.027262,1986,0.8198753653983585,0.986021,0.0923974555838874,0.8632463112944985,0.07246125517423566
168,1987-01-31,4.931783,0.417417,0.521265,5.870465,1.262434,0.279001,0.983433,0.618435,6.520368,0.417417,0.521265,7.472334,1987,0.7856266863874126,0.983433,0.08879449924324563,0.8726012514965205,0.0711045888187733
169,1987-02-28,4.528326,0.382159,0.452878,5.363363,1.07584,0.288662,0.787178,0.578527,5.879311,0.382159,0.452878,6.729068,1987,0.7970439591337165,0.7871779999999999,0.08443918489201645,0.8737184703736091,0.07125361456981376
170,1987-03-31,4.875851,0.389382,0.498782,5.764016,1.147062,0.309288,0.837773,0.165247,5.863944,0.389382,0.498782,6.767036,1987,0.8517785334672373,0.837774,0.08653376395901746,0.8665454122011469,0.06755394155741413
171,1987-04-30,4.617703,0.349992,0.477656,5.445351,1.12268,0.321842,0.800839,0.067679,5.470761,0.349992,0.477656,6.313868,1987,0.8624429588961947,0.8008379999999999,0.08771812873036101,0.8664674332754502,0.06427354269724762
172,1987-05-31,4.619925,0.358374,0.509032,5.487331,1.173728,0.298087,0.875641,-0.163716,5.319684,0.358374,0.509032,6.199256,1987,0.8851596062495242,0.8756410000000001,0.0927649525789496,0.8581165223697811,0.0653093462012771
173,1987-06-30,4.635733,0.38176,0.466873,5.484367,1.259103,0.317274,0.94183,-0.145975,5.417632,0.38176,0.466873,6.280222,1987,0.8732759765498735,0.941829,0.0851279646311051,0.8626497598333307,0.06960876250622906
174,1987-07-31,4.543756,0.41826,0.467691,5.429708,1.455012,0.304889,1.150123,0.046828,5.724864,0.41826,0.467691,6.626659,1987,0.8193733825748389,1.150123,0.08613557119462042,0.8639140779690037,0.07703176671747358
175,1987-08-31,4.798734,0.431801,0.448986,5.679521,1.44313,0.331515,1.111615,-0.276581,5.618573,0.431801,0.448986,6.514555,1987,0.8718202547986779,1.111615,0.07905349764531198,0.8624645889089891,0.07602771430900598
176,1987-09-30,4.721206,0.414191,0.437201,5.572598,1.345792,0.321435,1.024357,-0.473074,5.26135,0.414191,0.437201,6.123881,1987,0.909978165806945,1.0243570000000002,0.07845550674927565,0.8591528803384652,0.07432637344376895
177,1987-10-31,4.997007,0.381045,0.442655,5.820707,1.386298,0.29986,1.086438,-0.544376,5.527906,0.381045,0.442655,6.362769,1987,0.9148072167950777,1.086438,0.07604832196501216,0.8687893588467536,0.06546369710758505
178,1987-11-30,4.846465,0.390924,0.423208,5.660598,1.360877,0.327548,1.033329,-0.35187,5.517998,0.390924,0.423208,6.342057,1987,0.8925492154990093,1.033329,0.07476383237248078,0.8700643970875697,0.06906054801983819
179,1987-12-31,5.014152,0.438627,0.47558,5.92836,1.366267,0.412549,0.953718,0.3953,6.352849,0.438627,0.47558,7.277377,1987,0.8146286773380023,0.9537179999999998,0.08022117415271678,0.8729586223168044,0.07398791571362064
180,1988-01-31,4.950223,0.473469,0.495132,5.918824,1.451051,0.284978,1.166073,0.715419,6.820914,0.473469,0.495132,7.800316,1988,0.7587928489050957,1.1660730000000001,0.08365377987248819,0.8744407277859,0.07999376227439775
181,1988-02-29,4.752379,0.447892,0.446663,5.646934,1.357434,0.272704,1.08473,0.576522,6.402514,0.447892,0.446663,7.308187,1988,0.7726860300646384,1.08473,0.07909832131914415,0.8760741891251551,0.07931596154656669
182,1988-03-31,5.086477,0.465555,0.469098,6.021131,1.387994,0.347037,1.040957,0.234659,6.351358,0.465555,0.469098,7.296746,1988,0.8251802926948533,1.040957,0.07790861882925318,0.870437041388038,0.07732019117338587
183,1988-04-30,4.695146,0.424786,0.455993,5.575924,1.381018,0.361577,1.019441,-0.145559,5.560392,0.424786,0.455993,6.449806,1988,0.8645103434118794,1.019441,0.08177891233811652,0.8621022089656651,0.0761821717799597
184,1988-05-31,4.744347,0.430975,0.486212,5.661535,1.461137,0.36761,1.093527,-0.364226,5.466201,0.430975,0.486212,6.390836,1988,0.8858833179258551,1.093527,0.08587988946460633,0.8553186155927017,0.07612334817324277
185,1988-06-30,4.660775,0.467326,0.453891,5.581993,1.382768,0.388899,0.993869,-0.068124,5.577641,0.467326,0.453891,6.507738,1988,0.8577470389865112,0.993869,0.08131343052562051,0.8570782966370188,0.08372027696917571
186,1988-07-31,4.550257,0.528281,0.442602,5.52114,1.442954,0.376724,1.066231,0.158659,5.763547,0.528281,0.442602,6.74603,1988,0.8184280235931355,1.06623,0.08016496593094904,0.8543613058346909,0.09568331902469418
187,1988-08-31,4.994209,0.519872,0.437214,5.951295,1.451522,0.402504,1.049017,-0.012135,6.018489,0.519872,0.437214,6.988178,1988,0.8516232700426349,1.049018,0.07346535501936974,0.8612386519061191,0.08735443294274607
188,1988-09-30,4.720908,0.49056,0.426312,5.63778,1.42076,0.393352,1.027408,-0.324311,5.415734,0.49056,0.426312,6.340877,1988,0.8891167578238783,1.027408,0.07561699818013473,0.854098573430773,0.0870129731915754
189,1988-10-31,4.865084,0.451551,0.422602,5.739237,1.540071,0.378123,1.161948,-0.314478,5.704981,0.451551,0.422602,6.586707,1988,0.8713363141855256,1.161948,0.07363382972335869,0.8661355363157949,0.07867788000390992
190,1988-11-30,4.884987,0.419662,0.448903,5.753552,1.481504,0.357231,1.124273,-0.1736,5.829882,0.419662,0.448903,6.704226,1988,0.8581977994178597,1.1242729999999999,0.07802188978217282,0.8695831554604513,0.07293963798363168
191,1988-12-31,4.941064,0.467038,0.472132,5.880234,1.537717,0.435713,1.102003,0.558122,6.596231,0.467038,0.472132,7.54036,1988,0.7798346498045187,1.102004,0.08029136255461942,0.8747899304542489,0.07942507049889512
192,1989-01-31,4.999261,0.490288,0.509148,5.998696,1.627406,0.3138,1.313606,0.326454,6.634584,0.490288,0.509148,7.638756,1989,0.7852975013208957,1.3136059999999998,0.08487644648103522,0.8685424694806327,0.08173242984808698
193,1989-02-28,4.541252,0.409824,0.461436,5.412511,1.434034,0.331006,1.103028,0.714072,6.352085,0.409824,0.461436,7.229611,1989,0.7486586761030435,1.1030280000000001,0.08525359117053065,0.878620578617577,0.07571790616222304
194,1989-03-31,5.054078,0.419471,0.532717,6.006266,1.47982,0.393816,1.086004,0.448911,6.586898,0.419471,0.532717,7.541181,1989,0.796462251734841,1.086004,0.0886935410453017,0.8734570884852121,0.06983889824393391
195,1989-04-30,4.706294,0.354476,0.530099,5.590869,1.543229,0.397376,1.145853,-0.076298,5.772522,0.354476,0.530099,6.660424,1989,0.8394163794977617,1.145853,0.094815135178449,0.8666898683927631,0.06340266602562143
196,1989-05-31,4.894828,0.405739,0.562702,5.863269,1.539957,0.412071,1.127886,-0.355764,5.66289,0.405739,0.562702,6.635392,1989,0.8836356616157718,1.127886,0.09597069484616859,0.8534371443314879,0.06920013391846767
197,1989-06-30,4.649672,0.454815,0.546138,5.650625,1.520105,0.436451,1.083654,-0.040453,5.687456,0.454815,0.546138,6.693826,1989,0.8441547479722359,1.0836540000000001,0.09665090144895477,0.849656982419322,0.0804893264019467
198,1989-07-31,4.433687,0.553819,0.525099,5.512605,1.643288,0.319511,1.323777,0.019681,5.769796,0.553819,0.525099,6.856063,1989,0.8040481833378719,1.3237770000000002,0.09525424005529147,0.8415611116758992,0.10046411814378138
199,1989-08-31,4.975478,0.581511,0.513156,6.070146,1.678367,0.40208,1.276287,-0.318252,5.927662,0.581511,0.513156,7.028181,1989,0.8636866352758986,1.276287,0.08453767009887406,0.8434133953010031,0.09579851950842698
200,1989-09-30,4.718105,0.474507,0.487951,5.680563,1.536456,0.382094,1.154362,-0.353947,5.515428,0.474507,0.487951,6.480979,1989,0.8764976711080225,1.154362,0.08589835197673189,0.851017724328377,0.08353168515163022
201,1989-10-31,4.921508,0.460972,0.511061,5.89354,1.637013,0.408364,1.228649,-0.331554,5.818518,0.460972,0.511061,6.790635,1989,0.8678923252390977,1.228649,0.08671545454853959,0.8568444629994102,0.07821648788334346
202,1989-11-30,4.890853,0.459296,0.521326,5.871475,1.595702,0.444459,1.151243,-0.082413,5.962743,0.459296,0.521326,6.940305,1989,0.8459966817020289,1.151243,0.08878961419404834,0.8591471124107657,0.07822497753971532
203,1989-12-31,4.662688,0.537442,0.533842,5.733972,1.53092,0.41987,1.11105,1.3035085,7.175947,0.537442,0.533842,8.24546,1989,0.6954095950983935,1.11105,0.09310160565834644,0.8702906811748526,0.09372944269696469
204,1990-01-31,5.179279,0.583273,0.511273,6.273824,1.814349,0.344036,1.470313,0.065094,6.71583,0.583273,0.511273,7.809232,1990,0.803385531381319,1.470313,0.08149304156444298,0.8599859755735264,0.09296929591904396
205,1990-02-28,4.657415,0.528705,0.508362,5.694481,1.502284,0.312469,1.189816,0.119414,5.970118,0.528705,0.508362,7.003711,1990,0.8130662444524053,1.1898149999999998,0.08927275374173696,0.852422094515322,0.0928451600769236
206,1990-03-31,5.088291,0.487694,0.567936,6.143921,1.575624,0.405798,1.169826,-0.008481,6.25336,0.487694,0.567936,7.305266,1990,0.8410263226554653,1.169826,0.09243868858339813,0.856007159766667,0.0793782992977937
207,1990-04-30,4.765123,0.407576,0.530432,5.703131,1.51224,0.370383,1.141857,-0.077158,5.83131,0.407576,0.530432,6.76783,1990,0.8426823664305989,1.141857,0.09300715694589516,0.8616218196970078,0.07146530563650037
208,1990-05-31,4.890589,0.454445,0.525675,5.87071,1.735659,0.395314,1.340345,-0.465019,5.766968,0.454445,0.525675,6.746036,1990,0.8702458747626013,1.3403450000000001,0.08954198044188863,0.8548676585775706,0.07740886536722134
209,1990-06-30,4.715347,0.490288,0.503364,5.709,1.669248,0.398404,1.270844,-0.223801,5.763212,0.490288,0.503364,6.756044,1990,0.845021139589973,1.270844,0.08817025748817657,0.8530453620491518,0.08587983885093713
210,1990-07-31,4.697539,0.567668,0.499497,5.764705,1.780529,0.376414,1.404115,-0.136588,5.961692,0.567668,0.499497,7.032232,1990,0.8197546667971137,1.404115,0.08664745203787531,0.8477666834655058,0.09847303548056664
211,1990-08-31,4.997071,0.590033,0.497457,6.084561,1.698821,0.427652,1.271169,-0.076565,6.188925,0.590033,0.497457,7.279164,1990,0.835887335413792,1.271169,0.0817572541387949,0.8502246961326878,0.09697215624923475
212,1990-09-30,4.686923,0.513067,0.447351,5.647341,1.429787,0.429923,0.999864,-0.033839,5.650824,0.513067,0.447351,6.613366,1990,0.853928392894027,0.9998639999999999,0.07921444800305134,0.8544550535990296,0.090851074868686
213,1990-10-31,5.150339,0.459207,0.460201,6.069747,1.380127,0.411267,0.96886,-0.231607,5.882538,0.459207,0.460201,6.807,1990,0.8916919347730277,0.96886,0.07581881089936698,0.8641895107977082,0.07565504789573602
214,1990-11-30,4.927586,0.476554,0.459567,5.863706,1.382103,0.452523,0.929581,-0.02159,5.832145,0.476554,0.459567,6.771697,1990,0.8659138174670249,0.9295800000000001,0.07837483666473047,0.8612530950513586,0.0812718100123028
215,1990-12-31,4.767685,0.545839,0.528928,5.842452,1.336487,0.428301,0.908186,0.791643,6.464655,0.545839,0.528928,7.542281,1990,0.7746266679801508,0.9081859999999999,0.09053185203746646,0.8571220032772578,0.09342635592042518
216,1991-01-31,5.071747,0.570005,0.569478,6.21123,1.471087,0.390709,1.080379,0.782312,6.931248,0.570005,0.569478,8.073921,1991,0.769295364668542,1.080378,0.09168522176766922,0.8584735966576834,0.09177006808635327
217,1991-02-28,4.680405,0.501792,0.465118,5.647315,1.286755,0.459208,0.827547,0.387292,5.892879,0.501792,0.465118,6.862154,1991,0.8229653546102288,0.827547,0.08236090956498796,0.8587506197033759,0.08885496913134827
218,1991-03-31,4.988368,0.514987,0.51911,6.022465,1.37714,0.390163,0.986977,0.12972,6.101053,0.514987,0.51911,7.139161,1991,0.8435816197449533,0.986977,0.08619560263114853,0.8545896359530203,0.08551099923370246
219,1991-04-30,4.729014,0.43646,0.492914,5.658388,1.464692,0.321809,1.142883,-0.264742,5.602625,0.43646,0.492914,6.536529,1991,0.8656563751189661,1.142883,0.08711208916744485,0.8571253948387592,0.07713504270120748
220,1991-05-31,4.763018,0.490175,0.540591,5.793784,1.7076,0.480037,1.227563,-0.366601,5.618474,0.490175,0.540591,6.654746,1991,0.8706243634242388,1.227563,0.09330534241525057,0.8442807584241382,0.08460360275771414
221,1991-06-30,4.560109,0.568322,0.51364,5.642071,1.600869,0.414046,1.186823,-0.130927,5.612394,0.568322,0.51364,6.697966,1991,0.8423558734099277,1.186823,0.09103749314746305,0.8379251253290925,0.10072932439169943
222,1991-07-31,4.691643,0.636742,0.499537,5.827921,1.570141,0.448328,1.121813,0.149042,5.955334,0.636742,0.499537,7.098775,1991,0.8209755908589862,1.121813,0.08571444259453757,0.8389241805804523,0.10925714332778362
223,1991-08-31,4.89135,0.613027,0.512231,6.016608,1.725884,0.442335,1.283548,-0.187715,5.978671,0.613027,0.512231,7.112442,1991,0.8459271794413227,1.283549,0.08513617639706626,0.8405932870876136,0.10188913753397263
224,1991-09-30,4.684678,0.543843,0.491724,5.720245,1.5365,0.426834,1.109667,-0.172234,5.614724,0.543843,0.491724,6.657677,1991,0.8591953319453618,1.109666,0.08596205232468189,0.8433458096570321,0.09507337535367802
225,1991-10-31,5.059727,0.49959,0.467137,6.026454,1.533753,0.424921,1.108832,-0.276703,5.883668,0.49959,0.467137,6.858583,1991,0.8786733352938938,1.108832,0.07751440565214636,0.8578547492973403,0.08289949612159986
226,1991-11-30,4.824607,0.485359,0.467744,5.777709,1.527844,0.457316,1.070529,0.158015,6.046869,0.485359,0.467744,7.006253,1991,0.8246503516216157,1.070528,0.0809566560032705,0.8630674627365013,0.08400544229555348
227,1991-12-31,4.886484,0.561832,0.528582,5.976898,1.532556,0.485261,1.047295,0.659082,6.586641,0.561832,0.528582,7.683275,1991,0.7779102010535872,1.047295,0.08843751390771601,0.8572699792731615,0.09400060031139898
228,1992-01-31,5.064879,0.605734,0.535607,6.206219,1.590406,0.448024,1.142381,0.634758,6.835561,0.605734,0.535607,7.983359,1992,0.777394452635789,1.142382,0.08630165967394963,0.8562261824878475,0.09760113202579541
229,1992-02-29,4.652962,0.552907,0.449195,5.655065,1.356391,0.362809,0.993582,0.594618,6.234612,0.552907,0.449195,7.243264,1992,0.7807343484926133,0.993582,0.07943233190069435,0.8607462050258006,0.09777199731568073
230,1992-03-31,4.904112,0.479942,0.482785,5.866839,1.483558,0.407686,1.075872,0.405894,6.381501,0.479942,0.482785,7.348605,1992,0.798360913397849,1.075872,0.08229048044440967,0.8683962466345654,0.08180589240645601
231,1992-04-30,4.74219,0.442584,0.445956,5.63073,1.621017,0.408689,1.212328,-0.001359,5.94784,0.442584,0.445956,6.841699,1992,0.8230017134632786,1.2123279999999999,0.07920038787155485,0.8693513117136548,0.07860153124017667
232,1992-05-31,4.759585,0.477764,0.45524,5.692589,1.620481,0.42779,1.192691,-0.187164,5.75883,0.477764,0.45524,6.698116,1992,0.8498791301912358,1.192691,0.07997064253189541,0.8597686274767412,0.08392736591382234
233,1992-06-30,4.666411,0.535959,0.497883,5.700253,1.588682,0.418893,1.169789,-0.15483,5.675539,0.535959,0.497883,6.715212,1992,0.8488567449545896,1.169789,0.08734401788832882,0.8451764441688512,0.09402372140324297
234,1992-07-31,4.772195,0.586886,0.486979,5.84606,1.740163,0.436025,1.304138,0.009631,6.076354,0.586886,0.486979,7.159829,1992,0.816508327224016,1.304138,0.08330037666394119,0.8486730618845786,0.10039000626062683
235,1992-08-31,4.768049,0.614183,0.491443,5.873675,1.700604,0.361507,1.339097,-0.18354,5.915606,0.614183,0.491443,7.029232,1992,0.835606934014982,1.339097,0.08366874231209592,0.8415721660630919,0.10456537006218423
236,1992-09-30,4.709341,0.533178,0.458264,5.700783,1.631103,0.411916,1.219187,-0.237799,5.682676,0.533178,0.458264,6.682171,1992,0.8531333604003849,1.219187,0.08038615046389241,0.850423612325994,0.09352715232275988
237,1992-10-31,4.937301,0.510817,0.472681,5.920799,1.755176,0.377684,1.377492,-0.396662,5.908912,0.510817,0.472681,6.901629,1992,0.8578842763063619,1.3774920000000002,0.07983398862214375,0.8561619293068347,0.08627501119359059
238,1992-11-30,4.724958,0.531147,0.498632,5.754737,1.622571,0.421614,1.200957,0.122935,6.040422,0.531147,0.498632,7.078629,1992,0.8129733879258257,1.200957,0.08664722645014011,0.8533321918693578,0.09229735433608868
239,1992-12-31,4.912697,0.608106,0.545914,6.066717,1.662053,0.454305,1.207748,0.76997,6.881807,0.608106,0.545914,8.044434,1992,0.7541508824610904,1.207748,0.08998507759633423,0.8554743565551037,0.10023642111540725
